Hikaru ELO,Anonymous GM ELO,Hikaru Score,Anonymous GM Score,Hikaru Biggest Win Streak,Number of 40 Win Streaks
3230,2712,23311.0,1689.0,81,57
3230,2713,23296.0,1704.0,83,50
3230,2714,23240.5,1759.5,90,40
3230,2715,23255.0,1745.0,80,54
3230,2716,23252.0,1748.0,70,57
3230,2717,23305.0,1695.0,88,57
3230,2718,23233.5,1766.5,86,51
3230,2719,23273.5,1726.5,82,39
3230,2720,23276.0,1724.0,82,44
3230,2721,23221.0,1779.0,147,53
3230,2722,23216.0,1784.0,82,51
3230,2723,23241.5,1758.5,84,50
3230,2724,23237.0,1763.0,75,53
3230,2725,23199.5,1800.5,97,39
3230,2726,23181.0,1819.0,123,37
3230,2727,23068.5,1931.5,73,38
3230,2728,23116.0,1884.0,67,40
3230,2729,23114.5,1885.5,70,38
3230,2730,23038.0,1962.0,65,26
3230,2731,23151.0,1849.0,85,42
3230,2732,23066.5,1933.5,93,30
3230,2733,23091.5,1908.5,85,36
3230,2734,23119.0,1881.0,74,37
3230,2735,23089.0,1911.0,108,29
3230,2736,23074.5,1925.5,73,37
3230,2737,23110.5,1889.5,72,40
3230,2738,23023.0,1977.0,114,25
3230,2739,23038.0,1962.0,69,34
3230,2740,23027.5,1972.5,73,34
3230,2741,23019.0,1981.0,63,34
3230,2742,23105.5,1894.5,96,34
3230,2743,23093.0,1907.0,62,34
3230,2744,23021.5,1978.5,74,26
3230,2745,23051.5,1948.5,143,29
3230,2746,22930.0,2070.0,73,44
3230,2747,22978.0,2022.0,64,31
3230,2748,22960.5,2039.5,68,30
3230,2749,22965.0,2035.0,71,27
3230,2750,22995.0,2005.0,97,27
3230,2751,22932.5,2067.5,74,27
3230,2752,22885.5,2114.5,70,24
3230,2753,22903.5,2096.5,87,18
3230,2754,22922.0,2078.0,79,28
3230,2755,22914.0,2086.0,62,32
3230,2756,22870.5,2129.5,68,20
3230,2757,22839.0,2161.0,63,12
3230,2758,22844.5,2155.5,70,21
3230,2759,22890.0,2110.0,62,19
3230,2760,22832.0,2168.0,78,28
3230,2761,22848.5,2151.5,75,22
3230,2762,22814.0,2186.0,74,25
3230,2763,22769.0,2231.0,66,15
3230,2764,22821.5,2178.5,73,15
3230,2765,22727.5,2272.5,57,21
3230,2766,22845.5,2154.5,60,18
3230,2767,22720.0,2280.0,62,21
3230,2768,22653.5,2346.5,101,20
3230,2769,22712.5,2287.5,54,29
3230,2770,22639.5,2360.5,70,14
3230,2771,22688.5,2311.5,60,17
3230,2772,22702.5,2297.5,73,15
3230,2773,22751.0,2249.0,73,24
3230,2774,22670.0,2330.0,66,12
3230,2775,22633.0,2367.0,71,12
3230,2776,22633.5,2366.5,62,13
3230,2777,22590.0,2410.0,61,17
3230,2778,22572.0,2428.0,84,14
3230,2779,22597.0,2403.0,76,18
3230,2780,22613.0,2387.0,62,13
3230,2781,22504.5,2495.5,65,11
3230,2782,22635.0,2365.0,62,20
3230,2783,22568.5,2431.5,63,19
3230,2784,22496.5,2503.5,68,14
3230,2785,22510.5,2489.5,92,13
3230,2786,22492.0,2508.0,62,13
3230,2787,22582.5,2417.5,65,13
3230,2788,22527.0,2473.0,50,5
3230,2789,22437.0,2563.0,51,5
3230,2790,22424.0,2576.0,61,10
3230,2791,22487.0,2513.0,69,12
3230,2792,22434.0,2566.0,62,17
3230,2793,22387.0,2613.0,54,10
3230,2794,22410.5,2589.5,70,9
3230,2795,22430.5,2569.5,51,8
3230,2796,22320.0,2680.0,50,12
3230,2797,22416.5,2583.5,57,12
3230,2798,22371.0,2629.0,52,3
3230,2799,22395.0,2605.0,57,11
3230,2800,22356.0,2644.0,61,6
3230,2801,22315.0,2685.0,58,8
3230,2802,22286.0,2714.0,52,3
3230,2803,22278.5,2721.5,51,6
3230,2804,22242.0,2758.0,50,3
3230,2805,22319.0,2681.0,46,2
3230,2806,22290.5,2709.5,64,7
3230,2807,22262.0,2738.0,49,6
3230,2808,22271.0,2729.0,77,8
3230,2809,22286.0,2714.0,51,9
3230,2810,22201.5,2798.5,48,6
3230,2811,22215.0,2785.0,56,18
3230,2812,22154.0,2846.0,53,10
3230,2813,22210.5,2789.5,54,5
3230,2814,22152.0,2848.0,51,4
3230,2815,22166.5,2833.5,66,4
3230,2816,22116.0,2884.0,57,8
3230,2817,22180.5,2819.5,50,5
3230,2818,22071.0,2929.0,52,8
3230,2819,22045.0,2955.0,50,3
3230,2820,22049.0,2951.0,59,4
3230,2821,22089.5,2910.5,70,5
3230,2822,22112.5,2887.5,51,7
3230,2823,21961.5,3038.5,39,0
3230,2824,22085.0,2915.0,50,3
3230,2825,22030.5,2969.5,45,2
3230,2826,22033.0,2967.0,45,4
3230,2827,21976.0,3024.0,45,5
3230,2828,22058.5,2941.5,44,6
3230,2829,22015.5,2984.5,62,1
3230,2830,21918.0,3082.0,54,6
3230,2831,21963.5,3036.5,51,4
3230,2832,21907.5,3092.5,46,5
3230,2833,21946.0,3054.0,53,6
3230,2834,21815.5,3184.5,44,3
3230,2835,21926.5,3073.5,46,5
3230,2836,21873.0,3127.0,61,6
3230,2837,21859.0,3141.0,60,4
3230,2838,21873.0,3127.0,47,5
3230,2839,21737.5,3262.5,42,2
3230,2840,21772.5,3227.5,47,5
3230,2841,21832.0,3168.0,48,1
3230,2842,21851.5,3148.5,42,2
3230,2843,21699.0,3301.0,56,4
3230,2844,21747.0,3253.0,45,2
3230,2845,21713.5,3286.5,52,3
3230,2846,21667.5,3332.5,50,2
3230,2847,21743.0,3257.0,43,6
3230,2848,21697.5,3302.5,38,0
3230,2849,21627.5,3372.5,41,2
3230,2850,21553.5,3446.5,43,4
3230,2851,21658.5,3341.5,42,1
3230,2852,21622.5,3377.5,37,0
3230,2853,21530.5,3469.5,42,1
3230,2854,21611.0,3389.0,36,0
3230,2855,21506.0,3494.0,51,3
3230,2856,21582.5,3417.5,44,2
3230,2857,21520.5,3479.5,42,1
3230,2858,21473.5,3526.5,43,2
3230,2859,21486.0,3514.0,45,2
3230,2860,21555.0,3445.0,44,1
3230,2861,21471.0,3529.0,37,0
3230,2862,21494.5,3505.5,40,2
3230,2863,21509.0,3491.0,44,1
3230,2864,21427.0,3573.0,39,0
3230,2865,21368.5,3631.5,41,1
3230,2866,21356.5,3643.5,43,1
3230,2867,21388.0,3612.0,43,3
3230,2868,21314.0,3686.0,44,2
3230,2869,21390.0,3610.0,37,0
3230,2870,21273.5,3726.5,35,0
3230,2871,21241.0,3759.0,33,0
3230,2872,21349.5,3650.5,39,0
3230,2873,21333.0,3667.0,39,0
3230,2874,21370.0,3630.0,45,2
3230,2875,21265.0,3735.0,55,1
3230,2876,21230.0,3770.0,45,2
3230,2877,21170.0,3830.0,39,0
3230,2878,21213.0,3787.0,42,1
3230,2879,21201.0,3799.0,34,0
3230,2880,21188.0,3812.0,39,0
3230,2881,21140.0,3860.0,41,1
3230,2882,21162.5,3837.5,30,0
3230,2883,21169.0,3831.0,32,0
3230,2884,21053.0,3947.0,40,1
3230,2885,21065.0,3935.0,38,0
3230,2886,21126.5,3873.5,36,0
3230,2887,21053.0,3947.0,38,0
3230,2888,21126.5,3873.5,31,0
3230,2889,20933.5,4066.5,38,0
3230,2890,21077.0,3923.0,32,0
3230,2891,20966.0,4034.0,34,0
3230,2892,20981.0,4019.0,35,0
3230,2893,20938.0,4062.0,35,0
3230,2894,20863.5,4136.5,35,0
3230,2895,20906.0,4094.0,37,0
3230,2896,20795.0,4205.0,39,0
3230,2897,20837.5,4162.5,34,0
3230,2898,20850.5,4149.5,33,0
3230,2899,20776.0,4224.0,36,0
3230,2900,20769.0,4231.0,32,0
3230,2901,20785.0,4215.0,34,0
3230,2902,20830.0,4170.0,43,1
3230,2903,20628.5,4371.5,33,0
3230,2904,20706.5,4293.5,35,0
3230,2905,20611.5,4388.5,30,0
3230,2906,20743.0,4257.0,38,0
3230,2907,20723.5,4276.5,27,0
3230,2908,20638.0,4362.0,29,0
3230,2909,20697.0,4303.0,29,0
3230,2910,20665.5,4334.5,35,0
3230,2911,20611.5,4388.5,37,0
3230,2912,20563.0,4437.0,33,0
3230,2913,20651.5,4348.5,28,0
3230,2914,20605.0,4395.0,40,1
3230,2915,20554.0,4446.0,36,0
3230,2916,20553.5,4446.5,35,0
3230,2917,20545.5,4454.5,33,0
3230,2918,20467.0,4533.0,32,0
3230,2919,20528.0,4472.0,35,0
3230,2920,20433.0,4567.0,31,0
3230,2921,20417.5,4582.5,29,0
3230,2922,20378.5,4621.5,36,0
3230,2923,20417.0,4583.0,40,1
3230,2924,20327.5,4672.5,47,1
3230,2925,20303.0,4697.0,29,0
3230,2926,20294.0,4706.0,28,0
3230,2927,20304.5,4695.5,38,0
3230,2928,20313.0,4687.0,31,0
3230,2929,20325.0,4675.0,32,0
3230,2930,20216.0,4784.0,31,0
3230,2931,20209.0,4791.0,30,0
3230,2932,20239.5,4760.5,36,0
3230,2933,20146.0,4854.0,31,0
3230,2934,20042.5,4957.5,30,0
3230,2935,20087.5,4912.5,36,0
3230,2936,20010.5,4989.5,24,0
3230,2937,20008.5,4991.5,28,0
3230,2938,20170.0,4830.0,31,0
3230,2939,20089.5,4910.5,29,0
3230,2940,20086.0,4914.0,30,0
3230,2941,20063.5,4936.5,31,0
3230,2942,20085.5,4914.5,30,0
3230,2943,20037.5,4962.5,25,0
3230,2944,19957.0,5043.0,32,0
3230,2945,19997.5,5002.5,36,0
3230,2946,19880.0,5120.0,28,0
3230,2947,19907.0,5093.0,32,0
3230,2948,19819.5,5180.5,34,0
3230,2949,19853.0,5147.0,39,0
3230,2950,19742.5,5257.5,22,0
3230,2951,19737.5,5262.5,28,0
3230,2952,19691.0,5309.0,29,0
3230,2953,19776.5,5223.5,24,0
3230,2954,19801.0,5199.0,38,0
3230,2955,19664.5,5335.5,32,0
3230,2956,19753.0,5247.0,27,0
3230,2957,19636.0,5364.0,32,0
3230,2958,19643.5,5356.5,25,0
3230,2959,19583.0,5417.0,31,0
3230,2960,19570.5,5429.5,28,0
3230,2961,19665.0,5335.0,27,0
3230,2962,19672.5,5327.5,27,0
3230,2963,19572.0,5428.0,26,0
3230,2964,19463.0,5537.0,29,0
3230,2965,19556.5,5443.5,30,0
3230,2966,19490.5,5509.5,23,0
3230,2967,19506.5,5493.5,28,0
3230,2968,19459.0,5541.0,22,0
3230,2969,19437.5,5562.5,27,0
3230,2970,19467.0,5533.0,25,0
3230,2971,19350.5,5649.5,33,0
3230,2972,19449.0,5551.0,26,0
3230,2973,19296.0,5704.0,25,0
3230,2974,19182.5,5817.5,28,0
3230,2975,19280.0,5720.0,23,0
3230,2976,19196.5,5803.5,26,0
3230,2977,19184.0,5816.0,30,0
3230,2978,19174.0,5826.0,33,0
3230,2979,19030.5,5969.5,28,0
3230,2980,19155.5,5844.5,25,0
3230,2981,19205.0,5795.0,27,0
3230,2982,19082.0,5918.0,29,0
3230,2983,19020.5,5979.5,30,0
3230,2984,19037.5,5962.5,24,0
3230,2985,19066.0,5934.0,31,0
3230,2986,18980.5,6019.5,32,0
3230,2987,19016.5,5983.5,29,0
3230,2988,19058.0,5942.0,23,0
3230,2989,18943.0,6057.0,22,0
3230,2990,19005.0,5995.0,21,0
3230,2991,18872.5,6127.5,29,0
3230,2992,18944.5,6055.5,23,0
3230,2993,18834.0,6166.0,24,0
3230,2994,18814.0,6186.0,22,0
3230,2995,18798.0,6202.0,24,0
3230,2996,18804.0,6196.0,19,0
3230,2997,18775.0,6225.0,29,0
3230,2998,18712.5,6287.5,25,0
3230,2999,18764.5,6235.5,24,0
3230,3000,18610.0,6390.0,26,0
3230,3001,18646.5,6353.5,23,0
3230,3002,18716.0,6284.0,18,0
3230,3003,18685.0,6315.0,18,0
3230,3004,18532.5,6467.5,28,0
3230,3005,18544.0,6456.0,25,0
3230,3006,18669.0,6331.0,22,0
3230,3007,18424.5,6575.5,21,0
3230,3008,18510.5,6489.5,23,0
3230,3009,18509.0,6491.0,23,0
3230,3010,18462.0,6538.0,29,0
3230,3011,18393.0,6607.0,29,0
3230,3012,18352.5,6647.5,22,0
3230,3013,18457.5,6542.5,30,0
3230,3014,18374.5,6625.5,21,0
3230,3015,18359.5,6640.5,22,0
3230,3016,18359.0,6641.0,20,0
3230,3017,18291.0,6709.0,22,0
3230,3018,18356.5,6643.5,34,0
3230,3019,18321.0,6679.0,23,0
3230,3020,18083.5,6916.5,20,0
3230,3021,18315.0,6685.0,19,0
3230,3022,18213.5,6786.5,22,0
3230,3023,18176.0,6824.0,23,0
3230,3024,18169.0,6831.0,25,0
3230,3025,18168.0,6832.0,20,0
3230,3026,18116.5,6883.5,19,0
3230,3027,18116.0,6884.0,21,0
3230,3028,18090.0,6910.0,19,0
3230,3029,18089.0,6911.0,19,0
3230,3030,17946.0,7054.0,18,0
3230,3031,17953.0,7047.0,19,0
3230,3032,18007.5,6992.5,20,0
3230,3033,17958.0,7042.0,23,0
3230,3034,17933.5,7066.5,21,0
3230,3035,17845.5,7154.5,17,0
3230,3036,17796.5,7203.5,21,0
3230,3037,17777.0,7223.0,17,0
3230,3038,17755.5,7244.5,22,0
3230,3039,17739.5,7260.5,19,0
3230,3040,17686.0,7314.0,19,0
3230,3041,17793.0,7207.0,18,0
3230,3042,17648.0,7352.0,19,0
3230,3043,17752.0,7248.0,21,0
3230,3044,17559.0,7441.0,23,0
3230,3045,17570.5,7429.5,20,0
3230,3046,17549.0,7451.0,19,0
3230,3047,17505.5,7494.5,20,0
3230,3048,17506.0,7494.0,19,0
3230,3049,17518.0,7482.0,26,0
3230,3050,17513.0,7487.0,22,0
3230,3051,17345.5,7654.5,26,0
3230,3052,17401.5,7598.5,20,0
3230,3053,17424.5,7575.5,17,0
3230,3054,17364.5,7635.5,23,0
3230,3055,17340.0,7660.0,19,0
3230,3056,17387.0,7613.0,23,0
3230,3057,17331.0,7669.0,25,0
3230,3058,17245.5,7754.5,21,0
3230,3059,17204.5,7795.5,24,0
3230,3060,17248.5,7751.5,21,0
3230,3061,17295.5,7704.5,22,0
3230,3062,17178.5,7821.5,17,0
3230,3063,17167.0,7833.0,19,0
3230,3064,17131.0,7869.0,20,0
3230,3065,17162.0,7838.0,16,0
3230,3066,16970.0,8030.0,18,0
3230,3067,16947.5,8052.5,18,0
3230,3068,16965.0,8035.0,17,0
3230,3069,16948.5,8051.5,17,0
3230,3070,16908.5,8091.5,17,0
3230,3071,16927.5,8072.5,17,0
3230,3072,16876.5,8123.5,17,0
3230,3073,16900.5,8099.5,20,0
3230,3074,16808.5,8191.5,16,0
3230,3075,16754.0,8246.0,20,0
3230,3076,16883.0,8117.0,18,0
3230,3077,16831.0,8169.0,16,0
3230,3078,16789.0,8211.0,20,0
3230,3079,16723.5,8276.5,17,0
3230,3080,16714.0,8286.0,18,0
3230,3081,16708.0,8292.0,18,0
3230,3082,16701.0,8299.0,14,0
3230,3083,16703.5,8296.5,17,0
3230,3084,16620.0,8380.0,17,0
3230,3085,16562.0,8438.0,19,0
3230,3086,16451.5,8548.5,18,0
3230,3087,16470.5,8529.5,15,0
3230,3088,16478.0,8522.0,16,0
3230,3089,16441.0,8559.0,17,0
3230,3090,16500.0,8500.0,17,0
3230,3091,16430.0,8570.0,17,0
3230,3092,16323.5,8676.5,15,0
3230,3093,16368.0,8632.0,17,0
3230,3094,16208.0,8792.0,14,0
3230,3095,16268.5,8731.5,15,0
3230,3096,16224.0,8776.0,14,0
3230,3097,16144.0,8856.0,15,0
3230,3098,16252.0,8748.0,16,0
3230,3099,16114.5,8885.5,14,0
3231,2700,23355.0,1645.0,84,58
3231,2701,23381.5,1618.5,95,70
3231,2702,23394.5,1605.5,114,61
3231,2703,23353.5,1646.5,73,57
3231,2704,23375.5,1624.5,84,58
3231,2705,23370.5,1629.5,84,47
3231,2706,23347.0,1653.0,80,49
3231,2707,23402.5,1597.5,78,65
3231,2708,23360.0,1640.0,91,57
3231,2709,23401.5,1598.5,93,63
3231,2710,23299.0,1701.0,71,46
3231,2711,23309.0,1691.0,85,55
3231,2712,23297.0,1703.0,72,56
3231,2713,23305.5,1694.5,73,64
3231,2714,23285.5,1714.5,69,55
3231,2715,23278.0,1722.0,94,45
3231,2716,23323.0,1677.0,80,53
3231,2717,23229.0,1771.0,83,50
3231,2718,23187.5,1812.5,94,43
3231,2719,23289.5,1710.5,80,49
3231,2720,23204.0,1796.0,75,39
3231,2721,23251.0,1749.0,72,49
3231,2722,23222.0,1778.0,86,47
3231,2723,23152.5,1847.5,84,35
3231,2724,23172.0,1828.0,77,44
3231,2725,23231.0,1769.0,81,44
3231,2726,23181.0,1819.0,80,47
3231,2727,23136.0,1864.0,56,43
3231,2728,23168.0,1832.0,93,38
3231,2729,23152.0,1848.0,81,32
3231,2730,23122.0,1878.0,94,39
3231,2731,23140.5,1859.5,74,37
3231,2732,23099.0,1901.0,69,36
3231,2733,23152.0,1848.0,80,44
3231,2734,23061.0,1939.0,72,33
3231,2735,23071.0,1929.0,81,32
3231,2736,23038.0,1962.0,61,33
3231,2737,23084.5,1915.5,59,35
3231,2738,23094.5,1905.5,75,35
3231,2739,23115.5,1884.5,68,36
3231,2740,23049.5,1950.5,81,27
3231,2741,23088.0,1912.0,81,36
3231,2742,23092.0,1908.0,65,30
3231,2743,23016.5,1983.5,74,30
3231,2744,22933.0,2067.0,77,27
3231,2745,22983.0,2017.0,94,30
3231,2746,22982.0,2018.0,58,29
3231,2747,22988.5,2011.5,77,31
3231,2748,22993.0,2007.0,77,27
3231,2749,22961.5,2038.5,69,31
3231,2750,22906.0,2094.0,79,23
3231,2751,22967.5,2032.5,70,22
3231,2752,22955.5,2044.5,87,27
3231,2753,22962.5,2037.5,81,29
3231,2754,22888.5,2111.5,63,30
3231,2755,22784.5,2215.5,63,24
3231,2756,22924.5,2075.5,64,33
3231,2757,22893.0,2107.0,59,30
3231,2758,22862.0,2138.0,68,23
3231,2759,22898.5,2101.5,57,20
3231,2760,22794.0,2206.0,63,21
3231,2761,22881.0,2119.0,63,22
3231,2762,22788.0,2212.0,59,19
3231,2763,22742.0,2258.0,72,22
3231,2764,22722.5,2277.5,55,16
3231,2765,22783.0,2217.0,63,21
3231,2766,22712.0,2288.0,67,16
3231,2767,22784.0,2216.0,56,26
3231,2768,22738.0,2262.0,71,16
3231,2769,22704.5,2295.5,73,21
3231,2770,22739.5,2260.5,78,15
3231,2771,22763.0,2237.0,53,14
3231,2772,22691.5,2308.5,62,24
3231,2773,22661.0,2339.0,58,12
3231,2774,22666.5,2333.5,64,12
3231,2775,22697.5,2302.5,72,12
3231,2776,22636.0,2364.0,67,12
3231,2777,22625.5,2374.5,63,8
3231,2778,22715.0,2285.0,69,16
3231,2779,22653.5,2346.5,67,18
3231,2780,22589.5,2410.5,59,16
3231,2781,22549.5,2450.5,64,15
3231,2782,22567.5,2432.5,59,17
3231,2783,22577.0,2423.0,55,15
3231,2784,22561.0,2439.0,64,12
3231,2785,22537.5,2462.5,64,10
3231,2786,22597.0,2403.0,68,15
3231,2787,22485.0,2515.0,55,12
3231,2788,22459.0,2541.0,64,14
3231,2789,22508.0,2492.0,59,16
3231,2790,22507.0,2493.0,63,13
3231,2791,22475.0,2525.0,66,14
3231,2792,22465.5,2534.5,60,10
3231,2793,22473.5,2526.5,64,9
3231,2794,22385.0,2615.0,59,7
3231,2795,22456.5,2543.5,52,7
3231,2796,22436.0,2564.0,48,12
3231,2797,22359.5,2640.5,57,10
3231,2798,22411.0,2589.0,55,8
3231,2799,22366.0,2634.0,49,11
3231,2800,22411.5,2588.5,43,7
3231,2801,22383.0,2617.0,60,5
3231,2802,22328.5,2671.5,68,8
3231,2803,22261.5,2738.5,53,6
3231,2804,22317.5,2682.5,57,10
3231,2805,22317.5,2682.5,63,9
3231,2806,22218.0,2782.0,53,7
3231,2807,22293.5,2706.5,54,4
3231,2808,22289.5,2710.5,54,7
3231,2809,22298.0,2702.0,55,9
3231,2810,22243.0,2757.0,75,6
3231,2811,22254.5,2745.5,55,6
3231,2812,22202.5,2797.5,63,5
3231,2813,22208.0,2792.0,44,4
3231,2814,22087.5,2912.5,48,6
3231,2815,22146.5,2853.5,65,10
3231,2816,22246.5,2753.5,54,5
3231,2817,22112.0,2888.0,61,7
3231,2818,22107.5,2892.5,67,6
3231,2819,22180.5,2819.5,52,5
3231,2820,22150.0,2850.0,53,2
3231,2821,22066.0,2934.0,53,8
3231,2822,22065.5,2934.5,65,3
3231,2823,22032.5,2967.5,59,5
3231,2824,22054.0,2946.0,48,4
3231,2825,22023.0,2977.0,42,4
3231,2826,22054.5,2945.5,53,7
3231,2827,22009.5,2990.5,58,4
3231,2828,22024.5,2975.5,49,4
3231,2829,22020.0,2980.0,48,5
3231,2830,21969.5,3030.5,51,3
3231,2831,21951.0,3049.0,44,7
3231,2832,21937.0,3063.0,63,1
3231,2833,21873.0,3127.0,38,0
3231,2834,21868.5,3131.5,41,1
3231,2835,21833.0,3167.0,40,1
3231,2836,21899.5,3100.5,43,1
3231,2837,21774.0,3226.0,53,2
3231,2838,21880.0,3120.0,44,4
3231,2839,21741.5,3258.5,47,1
3231,2840,21756.0,3244.0,60,3
3231,2841,21841.5,3158.5,41,2
3231,2842,21727.0,3273.0,58,1
3231,2843,21750.5,3249.5,47,2
3231,2844,21832.5,3167.5,48,5
3231,2845,21727.5,3272.5,38,0
3231,2846,21724.0,3276.0,52,2
3231,2847,21674.5,3325.5,59,3
3231,2848,21604.5,3395.5,36,0
3231,2849,21716.0,3284.0,49,4
3231,2850,21595.0,3405.0,41,1
3231,2851,21638.5,3361.5,39,0
3231,2852,21601.5,3398.5,43,2
3231,2853,21670.0,3330.0,42,2
3231,2854,21651.5,3348.5,45,1
3231,2855,21653.0,3347.0,49,2
3231,2856,21555.0,3445.0,50,3
3231,2857,21581.5,3418.5,40,1
3231,2858,21577.0,3423.0,38,0
3231,2859,21553.0,3447.0,45,4
3231,2860,21559.5,3440.5,41,1
3231,2861,21470.0,3530.0,39,0
3231,2862,21502.0,3498.0,35,0
3231,2863,21399.5,3600.5,54,1
3231,2864,21366.0,3634.0,38,0
3231,2865,21369.5,3630.5,48,1
3231,2866,21482.5,3517.5,39,0
3231,2867,21377.5,3622.5,41,1
3231,2868,21287.0,3713.0,42,2
3231,2869,21362.5,3637.5,41,1
3231,2870,21403.5,3596.5,36,0
3231,2871,21313.5,3686.5,39,0
3231,2872,21275.0,3725.0,46,1
3231,2873,21221.5,3778.5,42,1
3231,2874,21233.0,3767.0,39,0
3231,2875,21313.0,3687.0,47,2
3231,2876,21337.5,3662.5,41,1
3231,2877,21262.5,3737.5,36,0
3231,2878,21140.0,3860.0,42,1
3231,2879,21276.5,3723.5,34,0
3231,2880,21144.5,3855.5,39,0
3231,2881,21218.0,3782.0,34,0
3231,2882,21095.0,3905.0,37,0
3231,2883,21019.0,3981.0,33,0
3231,2884,21163.0,3837.0,40,1
3231,2885,21235.0,3765.0,34,0
3231,2886,21017.0,3983.0,41,1
3231,2887,21109.0,3891.0,37,0
3231,2888,21077.0,3923.0,41,1
3231,2889,21044.0,3956.0,38,0
3231,2890,20945.0,4055.0,44,2
3231,2891,20989.0,4011.0,33,0
3231,2892,20943.0,4057.0,45,2
3231,2893,21014.5,3985.5,43,1
3231,2894,20919.5,4080.5,37,0
3231,2895,20926.0,4074.0,43,1
3231,2896,20831.5,4168.5,38,0
3231,2897,20809.0,4191.0,39,0
3231,2898,20867.0,4133.0,34,0
3231,2899,20860.5,4139.5,41,1
3231,2900,20894.5,4105.5,33,0
3231,2901,20772.0,4228.0,32,0
3231,2902,20810.5,4189.5,37,0
3231,2903,20800.5,4199.5,43,3
3231,2904,20726.5,4273.5,29,0
3231,2905,20702.5,4297.5,38,0
3231,2906,20572.0,4428.0,33,0
3231,2907,20668.0,4332.0,36,0
3231,2908,20550.0,4450.0,39,0
3231,2909,20666.0,4334.0,32,0
3231,2910,20650.0,4350.0,32,0
3231,2911,20629.0,4371.0,32,0
3231,2912,20537.5,4462.5,46,1
3231,2913,20571.5,4428.5,30,0
3231,2914,20620.5,4379.5,35,0
3231,2915,20508.5,4491.5,37,0
3231,2916,20489.0,4511.0,32,0
3231,2917,20554.0,4446.0,38,0
3231,2918,20515.5,4484.5,34,0
3231,2919,20442.5,4557.5,41,1
3231,2920,20454.5,4545.5,38,0
3231,2921,20477.0,4523.0,33,0
3231,2922,20411.5,4588.5,44,1
3231,2923,20361.5,4638.5,28,0
3231,2924,20343.5,4656.5,30,0
3231,2925,20355.5,4644.5,35,0
3231,2926,20396.0,4604.0,31,0
3231,2927,20265.5,4734.5,30,0
3231,2928,20234.0,4766.0,34,0
3231,2929,20304.0,4696.0,38,0
3231,2930,20319.0,4681.0,35,0
3231,2931,20201.5,4798.5,29,0
3231,2932,20222.5,4777.5,34,0
3231,2933,20185.5,4814.5,28,0
3231,2934,20246.5,4753.5,34,0
3231,2935,20143.0,4857.0,35,0
3231,2936,20092.0,4908.0,30,0
3231,2937,20039.5,4960.5,26,0
3231,2938,20089.5,4910.5,34,0
3231,2939,20160.5,4839.5,31,0
3231,2940,20024.0,4976.0,32,0
3231,2941,20097.5,4902.5,30,0
3231,2942,19915.5,5084.5,32,0
3231,2943,19973.5,5026.5,25,0
3231,2944,19868.5,5131.5,31,0
3231,2945,19960.5,5039.5,31,0
3231,2946,19916.5,5083.5,27,0
3231,2947,19829.5,5170.5,29,0
3231,2948,19863.0,5137.0,31,0
3231,2949,19888.5,5111.5,27,0
3231,2950,19837.0,5163.0,33,0
3231,2951,19868.0,5132.0,28,0
3231,2952,19731.5,5268.5,30,0
3231,2953,19728.5,5271.5,30,0
3231,2954,19757.5,5242.5,32,0
3231,2955,19781.0,5219.0,32,0
3231,2956,19763.5,5236.5,29,0
3231,2957,19695.0,5305.0,33,0
3231,2958,19620.0,5380.0,28,0
3231,2959,19665.5,5334.5,27,0
3231,2960,19641.0,5359.0,27,0
3231,2961,19594.5,5405.5,33,0
3231,2962,19753.0,5247.0,29,0
3231,2963,19468.0,5532.0,32,0
3231,2964,19472.0,5528.0,31,0
3231,2965,19500.0,5500.0,23,0
3231,2966,19509.0,5491.0,32,0
3231,2967,19410.0,5590.0,26,0
3231,2968,19431.0,5569.0,28,0
3231,2969,19348.5,5651.5,27,0
3231,2970,19370.0,5630.0,26,0
3231,2971,19370.5,5629.5,39,0
3231,2972,19323.5,5676.5,25,0
3231,2973,19280.0,5720.0,26,0
3231,2974,19225.5,5774.5,27,0
3231,2975,19289.5,5710.5,27,0
3231,2976,19346.5,5653.5,27,0
3231,2977,19179.5,5820.5,28,0
3231,2978,19312.5,5687.5,25,0
3231,2979,19243.5,5756.5,24,0
3231,2980,19147.5,5852.5,22,0
3231,2981,19168.5,5831.5,25,0
3231,2982,19248.0,5752.0,33,0
3231,2983,19142.0,5858.0,25,0
3231,2984,19011.0,5989.0,26,0
3231,2985,19049.5,5950.5,27,0
3231,2986,19098.0,5902.0,22,0
3231,2987,19119.0,5881.0,24,0
3231,2988,18981.0,6019.0,23,0
3231,2989,19053.5,5946.5,26,0
3231,2990,18898.0,6102.0,21,0
3231,2991,19108.5,5891.5,27,0
3231,2992,18975.0,6025.0,27,0
3231,2993,18951.5,6048.5,24,0
3231,2994,18869.5,6130.5,24,0
3231,2995,18916.0,6084.0,25,0
3231,2996,18764.5,6235.5,22,0
3231,2997,18746.0,6254.0,32,0
3231,2998,18788.5,6211.5,25,0
3231,2999,18709.0,6291.0,24,0
3231,3000,18609.0,6391.0,32,0
3231,3001,18732.5,6267.5,27,0
3231,3002,18748.5,6251.5,23,0
3231,3003,18694.5,6305.5,19,0
3231,3004,18745.0,6255.0,21,0
3231,3005,18588.0,6412.0,27,0
3231,3006,18651.5,6348.5,21,0
3231,3007,18638.5,6361.5,20,0
